Timestamp;Temperature;humidity;battery
2025-08-08 10:48:26;24.292362859540702;49.282063019760436;2.985
2025-08-08 10:58:25;25.504692149233236;47.92553597314412;2.983
2025-08-08 11:08:25;25.253681239032574;51.39696345464256;2.983
2025-08-08 11:18:26;25.59281300068666;47.12138551918822;2.985
2025-08-08 11:28:21;26.054779888609147;48.57709620813306;2.983
2025-08-08 11:38:19;26.409933623254744;49.826810101472496;2.985
2025-08-08 11:48:26;26.367208361943995;46.93369954985885;2.983
2025-08-08 11:58:19;26.88792248416877;45.17586022735943;2.983
2025-08-08 12:08:19;26.578164339665832;49.953459983215076;2.983
2025-08-08 12:18:22;26.71969176775768;47.90264744029908;2.983
2025-08-08 12:28:19;27.12825207904173;49.48805981536584;2.985
2025-08-08 12:38:19;27.381933318074317;47.10307469291219;2.983
2025-08-08 12:48:22;27.691691462577253;47.13054093232624;2.983
2025-08-08 12:58:23;27.87594415197985;44.1718165865568;2.98
2025-08-08 13:08:19;28.212405584802013;44.13519493400473;2.983
2025-08-08 13:18:21;29.44075684748607;43.97192339971008;2.983
2025-08-08 13:28:22;29.26985580224307;42.84885938811322;2.983
2025-08-08 13:38:24;29.819943541618983;42.21866178377966;2.985
2025-08-08 13:48:26;30.11902037079423;45.20180056458381;2.985
2025-08-08 13:58:23;30.39940489814603;42.45670252536812;2.983
2025-08-08 14:08:22;30.837338826581217;40.900282291905086;2.985
2025-08-08 14:18:26;31.04562447547113;40.486762798504614;2.985
2025-08-08 14:28:19;31.97756923781185;36.389715419241625;2.985
2025-08-08 14:38:22;32.78400854505226;29.155413138017853;2.983
2025-08-08 14:48:25;31.9214923323415;36.95277332722972;2.983
2025-08-08 14:58:19;31.37140459296559;39.11497672999161;2.983
2025-08-08 15:08:19;32.530327306019686;36.44007019150072;2.983
2025-08-08 15:18:23;32.4582284275578;39.06767376211185;2.985
2025-08-08 15:28:24;33.98298619058518;29.481956206607155;2.983
2025-08-08 15:38:19;34.8882276646067;26.38742656595712;2.983
2025-08-08 15:48:18;34.75738155184253;25.906767376211185;2.983
2025-08-08 15:58:24;35.32616159304189;26.86198214694438;2.983
2025-08-08 16:08:21;35.02708476386664;25.67177843900206;2.983
2025-08-08 16:18:25;34.93095292591745;27.32433051041428;2.983
2025-08-08 16:28:22;34.8027771419852;27.109178301670863;2.983
2025-08-08 16:38:24;34.66124971389334;28.06286717021439;2.983
2025-08-08 16:48:24;34.77607385366598;26.775005722133212;2.983
2025-08-08 16:58:20;34.77607385366598;29.491111619745173;2.983
2025-08-08 17:08:22;34.266041046768905;30.844586861982147;2.983
2025-08-08 17:18:19;34.250019073777366;29.390402075226977;2.983
2025-08-08 17:28:22;34.32478828107118;29.742885481040666;2.983
2025-08-08 17:38:20;34.47699702449073;28.207827878233005;2.983
2025-08-08 17:48:25;34.15388723582818;28.65644312199588;2.985
2025-08-08 17:58:22;33.772030212863356;29.308003356984816;2.983
2025-08-08 18:08:25;33.61715114061188;29.878690775921264;2.983
2025-08-08 18:18:22;33.54772259098192;30.644693675135425;2.983
2025-08-08 18:28:25;33.34744792858778;30.154879072251468;2.985
2025-08-08 18:38:18;33.32074464026856;30.658426794842452;2.985
2025-08-08 18:48:25;33.1658655680171;31.229114213778896;2.983
2025-08-08 18:58:18;33.23529411764706;32.64820325017166;2.983
2025-08-08 19:08:24;32.853437094682235;34.07797360189212;2.983
2025-08-08 19:18:24;32.90951400015258;32.968642710002285;2.985
2025-08-08 19:28:20;32.35942626077669;32.716868848706795;2.985
2025-08-08 19:38:25;32.20454718852521;32.922865644312196;2.985
2025-08-08 19:48:18;31.654459449149314;34.050507362478065;2.983
2025-08-08 19:58:25;31.526283665217065;34.05813687342641;2.985
2025-08-08 20:08:22;31.018921187151903;35.213244831006335;2.985
2025-08-08 20:18:24;30.514229037918668;35.44213015945678;2.985
2025-08-08 20:28:24;29.665064469367508;36.18677042801556;2.985
2025-08-08 20:38:18;29.173723964293885;36.96040283817807;2.985
2025-08-08 20:48:25;28.69306477454795;37.37392233157855;2.985
2025-08-08 20:58:19;27.932021057450214;39.809262226291295;2.985
2025-08-08 21:08:22;27.269779507133592;40.54169527733272;2.985
2025-08-08 21:18:19;27.8332188906691;37.50362401770047;2.985
2025-08-08 21:28:20;27.747768368047602;36.19134813458457;2.988
2025-08-08 21:38:25;27.648966201266504;35.10337987335012;2.988
2025-08-08 21:48:19;26.749065384908832;37.2808422980087;2.988
2025-08-08 21:58:18;25.803768978408485;40.85297932402533;2.988
2025-08-08 22:08:21;25.224307621881437;44.92256046387426;2.988
2025-08-08 22:18:18;24.562066071564814;46.753643091477834;2.988
2025-08-08 22:28:20;23.883802548256654;48.69153887235828;2.988
2025-08-08 22:38:22;23.17883573662928;54.69748989089799;2.988
2025-08-08 22:48:21;22.855725947966732;57.467002365148396;2.988
2025-08-08 22:58:22;22.75425345235371;58.08957045853361;2.988
2025-08-08 23:08:18;22.503242542153046;57.685206378271154;2.988
2025-08-08 23:18:24;22.177462424658586;59.87029831387808;2.988
2025-08-08 23:28:22;21.5579461356527;62.67185473411154;2.988
2025-08-08 23:38:25;20.99450675211719;65.37117570763714;2.988
2025-08-08 23:48:22;20.95178149080644;65.5085069047074;2.988
2025-08-08 23:58:22;20.839627679865714;65.986114290074;2.988
2025-08-09 00:08:25;20.513847562371254;67.58373388265812;2.988
2025-08-09 00:18:18;20.134660868238342;68.38025482566567;2.988
2025-08-09 00:28:21;20.10795757991913;68.9066910811017;2.99
2025-08-09 00:38:24;20.051880674448768;69.27595941100175;2.988
