station;heure;temperature;humidity
ParcST;2025-09-20 23:00:00;19.036166666666666;80.40966666666667
ParcST;2025-09-21 00:00:00;18.298833333333334;82.66316666666667
ParcST;2025-09-21 01:00:00;17.43883333333333;84.79933333333334
ParcST;2025-09-21 02:00:00;16.772499999999997;87.31516666666666
ParcST;2025-09-21 03:00:00;16.3635;88.36983333333335
ParcST;2025-09-21 04:00:00;16.2245;89.79733333333333
ParcST;2025-09-21 05:00:00;16.2725;89.28033333333333
ParcST;2025-09-21 06:00:00;15.994333333333332;90.02850000000001
ParcST;2025-09-21 07:00:00;15.7875;90.57966666666668
ParcST;2025-09-21 08:00:00;18.548666666666666;83.22516666666667
ParcST;2025-09-21 09:00:00;23.10083333333333;59.16116666666667
ParcST;2025-09-21 10:00:00;22.281666666666666;62.559666666666665
ParcST;2025-09-21 11:00:00;23.5975;58.74983333333333
ParcST;2025-09-21 12:00:00;24.099999999999998;55.90883333333333
ParcST;2025-09-21 13:00:00;22.584999999999997;60.98733333333333
ParcST;2025-09-21 14:00:00;23.069;58.79116666666667
ParcST;2025-09-21 15:00:00;22.1065;62.34316666666667
ParcST;2025-09-21 16:00:00;20.953333333333333;68.73316666666666
ParcST;2025-09-21 17:00:00;17.9305;86.73616666666668
ParcST;2025-09-21 18:00:00;17.034333333333333;89.37566666666667
ParcST;2025-09-21 19:00:00;16.950999999999997;90.5125
ParcST;2025-09-21 20:00:00;16.653499999999998;92.31466666666667
ParcST;2025-09-21 21:00:00;16.657666666666668;91.85016666666667
ParcST;2025-09-21 22:00:00;16.558333333333334;92.177
ParcST;2025-09-21 23:00:00;16.2365;93.02133333333332
ParcST;2025-09-22 00:00:00;15.680333333333332;94.06783333333334
ParcST;2025-09-22 01:00:00;15.405666666666667;94.80733333333335
ParcST;2025-09-22 02:00:00;15.2505;95.46516666666668
ParcST;2025-09-22 03:00:00;14.824333333333334;95.069
ParcST;2025-09-22 04:00:00;14.289833333333334;93.8175
ParcST;2025-09-22 05:00:00;13.857999999999999;93.891
ParcST;2025-09-22 06:00:00;13.997833333333332;93.73733333333332
ParcST;2025-09-22 07:00:00;14.182;93.90133333333334
ParcST;2025-09-22 08:00:00;14.142000000000001;94.32633333333332
ParcST;2025-09-22 09:00:00;13.969999999999999;92.49149999999999
ParcST;2025-09-22 10:00:00;13.63;92.31416666666667
ParcST;2025-09-22 11:00:00;14.201500000000001;92.04916666666668
ParcST;2025-09-22 12:00:00;14.045833333333334;91.64566666666667
ParcST;2025-09-22 13:00:00;14.971833333333334;88.99000000000001
ParcST;2025-09-22 14:00:00;14.951500000000001;87.62983333333334
ParcST;2025-09-22 15:00:00;15.031333333333334;86.75450000000001
ParcST;2025-09-22 16:00:00;14.533000000000001;90.31533333333334
ParcST;2025-09-22 17:00:00;14.820333333333332;89.02233333333334
ParcST;2025-09-22 18:00:00;14.405333333333333;89.82333333333334
ParcST;2025-09-22 19:00:00;14.17;93.11133333333333
ParcST;2025-09-22 20:00:00;13.713666666666667;94.03383333333333
ParcST;2025-09-22 21:00:00;13.369;95.00083333333333
ParcST;2025-09-22 22:00:00;13.160666666666666;94.903
ParcST;2025-09-22 23:00:00;12.751;95.10716666666667
ParcST;2025-09-23 00:00:00;12.296;94.91883333333334
ParcST;2025-09-23 01:00:00;12.32;94.98899999999999
ParcST;2025-09-23 02:00:00;12.045833333333334;95.12950000000001
ParcST;2025-09-23 03:00:00;12.400500000000001;94.77933333333334
ParcST;2025-09-23 04:00:00;12.775;92.91699999999999
ParcST;2025-09-23 05:00:00;12.461166666666665;93.10316666666667
ParcST;2025-09-23 06:00:00;12.726666666666667;92.0475
ParcST;2025-09-23 07:00:00;12.6625;90.6655
ParcST;2025-09-23 08:00:00;12.734833333333333;90.45183333333334
ParcST;2025-09-23 09:00:00;12.557833333333335;89.09216666666667
ParcST;2025-09-23 10:00:00;12.388666666666666;88.48916666666666
ParcST;2025-09-23 11:00:00;12.320166666666665;89.471
ParcST;2025-09-23 12:00:00;13.067833333333333;86.04816666666666
ParcST;2025-09-23 13:00:00;12.967166666666666;85.42900000000002
ParcST;2025-09-23 14:00:00;11.305166666666667;90.91133333333333
ParcST;2025-09-23 15:00:00;12.146;85.95416666666667
ParcST;2025-09-23 16:00:00;13.212833333333334;82.19783333333334
ParcST;2025-09-23 17:00:00;13.083999999999998;81.73483333333333
ParcST;2025-09-23 18:00:00;13.296666666666667;78.57183333333333
ParcST;2025-09-23 19:00:00;12.396833333333333;81.91183333333333
ParcST;2025-09-23 20:00:00;11.815333333333333;84.38133333333333
ParcST;2025-09-23 21:00:00;11.754833333333332;85.8105
ParcST;2025-09-23 22:00:00;11.730333333333334;87.276
ParcST;2025-09-23 23:00:00;11.155166666666666;91.597
ParcST;2025-09-24 00:00:00;10.956000000000001;93.99966666666667
ParcST;2025-09-24 01:00:00;10.825666666666665;92.3215
ParcST;2025-09-24 02:00:00;10.654666666666666;93.16716666666667
ParcST;2025-09-24 03:00:00;10.976166666666666;91.36933333333333
ParcST;2025-09-24 04:00:00;11.000666666666667;91.71066666666667
ParcST;2025-09-24 05:00:00;10.984499999999999;93.377
ParcST;2025-09-24 06:00:00;11.195500000000001;92.47583333333334
ParcST;2025-09-24 07:00:00;10.980333333333334;90.12216666666666
ParcST;2025-09-24 08:00:00;10.956166666666666;92.6245
ParcST;2025-09-24 09:00:00;11.300666666666666;91.71783333333333
ParcST;2025-09-24 10:00:00;12.299666666666667;88.02766666666666
ParcST;2025-09-24 11:00:00;12.838999999999999;85.13233333333334
ParcST;2025-09-24 12:00:00;13.606;82.00916666666667
ParcST;2025-09-24 13:00:00;13.834000000000001;78.135
ParcST;2025-09-24 14:00:00;14.708333333333334;73.64999999999999
ParcST;2025-09-24 15:00:00;15.326;70.97583333333334
ParcST;2025-09-24 16:00:00;15.525;68.28016666666666
ParcST;2025-09-24 17:00:00;13.856499999999999;71.3605
ParcST;2025-09-24 18:00:00;13.055833333333334;71.11166666666666
ParcST;2025-09-24 19:00:00;12.319833333333333;69.97500000000001
ParcST;2025-09-24 20:00:00;11.398333333333333;75.80733333333333
ParcST;2025-09-24 21:00:00;10.866166666666667;78.146
ParcST;2025-09-24 22:00:00;10.263166666666667;80.83766666666666
ParcST;2025-09-24 23:00:00;9.681;80.87166666666667
ParcST;2025-09-25 00:00:00;9.459666666666667;81.67333333333333
ParcST;2025-09-25 01:00:00;9.220833333333333;85.03349999999999
ParcST;2025-09-25 02:00:00;9.06;87.1635
ParcST;2025-09-25 03:00:00;9.603166666666667;84.21916666666668
ParcST;2025-09-25 04:00:00;9.919333333333332;83.7885
ParcST;2025-09-25 05:00:00;10.050666666666666;84.06216666666667
ParcST;2025-09-25 06:00:00;9.612;85.61366666666667
ParcST;2025-09-25 07:00:00;9.767833333333334;86.218
ParcST;2025-09-25 08:00:00;10.316;85.80733333333335
ParcST;2025-09-25 09:00:00;12.265333333333333;81.13566666666667
ParcST;2025-09-25 10:00:00;14.133000000000001;70.97766666666666
ParcST;2025-09-25 11:00:00;15.174333333333335;62.172333333333334
ParcST;2025-09-25 12:00:00;15.668333333333331;60.153333333333336
ParcST;2025-09-25 13:00:00;15.628333333333332;59.24866666666667
ParcST;2025-09-25 14:00:00;15.039333333333333;62.040666666666674
ParcST;2025-09-25 15:00:00;15.827166666666665;58.34466666666666
ParcST;2025-09-25 16:00:00;14.732166666666666;62.44083333333333
ParcST;2025-09-25 17:00:00;13.985999999999999;64.57100000000001
ParcST;2025-09-25 18:00:00;12.915333333333335;68.72449999999999
ParcST;2025-09-25 19:00:00;12.521499999999998;69.54216666666666
ParcST;2025-09-25 20:00:00;12.122333333333332;70.95316666666666
ParcST;2025-09-25 21:00:00;11.4185;79.56783333333334
ParcST;2025-09-25 22:00:00;11.325333333333333;81.22533333333332
ParcST;2025-09-25 23:00:00;11.329500000000001;82.7215
ParcST;2025-09-26 00:00:00;11.191333333333333;85.25
ParcST;2025-09-26 01:00:00;11.013;86.916
ParcST;2025-09-26 02:00:00;10.666833333333335;88.51783333333333
ParcST;2025-09-26 03:00:00;10.312166666666668;89.80900000000001
ParcST;2025-09-26 04:00:00;10.1855;90.31816666666667
ParcST;2025-09-26 05:00:00;10.442666666666666;90.25616666666667
ParcST;2025-09-26 06:00:00;10.324333333333334;91.02466666666668
ParcST;2025-09-26 07:00:00;10.304;90.3175
ParcST;2025-09-26 08:00:00;10.344833333333334;89.94333333333333
ParcST;2025-09-26 09:00:00;10.650666666666666;89.76766666666667
ParcST;2025-09-26 10:00:00;11.041333333333334;88.11149999999999
ParcST;2025-09-26 11:00:00;11.451166666666667;88.03733333333334
ParcST;2025-09-26 12:00:00;11.321333333333333;90.21283333333334
