station;heure;temperature;humidity
pierre de savoie;2025-05-08 18:00:00;23.783220162254263;39.36929376160322
pierre de savoie;2025-05-08 19:00:00;23.750731161465882;39.30444291854226
pierre de savoie;2025-05-08 20:00:00;23.67551689936675;39.24925612268254
pierre de savoie;2025-05-08 21:00:00;23.62878614480812;39.20500495918212
pierre de savoie;2025-05-08 22:00:00;23.57315429414308;39.14040843315277
pierre de savoie;2025-05-08 23:00:00;23.509956511787593;39.11624831514967
pierre de savoie;2025-05-09 00:00:00;23.432516975661866;39.06767376211185
pierre de savoie;2025-05-09 01:00:00;23.348846672261644;39.031815060654615
pierre de savoie;2025-05-09 02:00:00;23.28698405432212;39.02723735408561
pierre de savoie;2025-05-09 03:00:00;23.235357696904966;38.99239592075481
pierre de savoie;2025-05-09 04:00:00;23.177055517408004;38.99087001856514
pierre de savoie;2025-05-09 05:00:00;23.13032476284937;38.97637394776328
pierre de savoie;2025-05-09 06:00:00;23.101841255308866;39.00104269982961
pierre de savoie;2025-05-09 07:00:00;23.074247857379007;38.99621067622899
pierre de savoie;2025-05-09 08:00:00;23.04086874697998;39.001297016861216
pierre de savoie;2025-05-09 09:00:00;23.019951171129936;38.992141603723205
pierre de savoie;2025-05-09 10:00:00;23.015055568271407;38.99570204216577
pierre de savoie;2025-05-09 11:00:00;23.05021489789171;38.99265023778642
pierre de savoie;2025-05-09 12:00:00;23.09294015920246;39.015793087663084
pierre de savoie;2025-05-09 13:00:00;23.167620355535213;39.00205996795606
pierre de savoie;2025-05-09 14:00:00;23.238028025736885;39.03715571831846
pierre de savoie;2025-05-09 15:00:00;23.38712138551919;39.04656544848809
pierre de savoie;2025-05-09 16:00:00;23.547341115434502;39.045802497393254
pierre de savoie;2025-05-09 17:00:00;23.659049871569902;39.052160423183544
pierre de savoie;2025-05-09 18:00:00;23.72758831158923;39.02622008595916
pierre de savoie;2025-05-09 19:00:00;23.822830039927776;39.04325932707714
pierre de savoie;2025-05-09 20:00:00;23.925637699956766;39.039698888634575
pierre de savoie;2025-05-09 21:00:00;23.950560769054704;38.987563897154196
pierre de savoie;2025-05-09 22:00:00;23.8846926578673;38.94687317209633
pierre de savoie;2025-05-09 23:00:00;23.825945423565013;38.95017929350728
pierre de savoie;2025-05-10 00:00:00;23.752956435492482;38.935174588642205
pierre de savoie;2025-05-10 01:00:00;23.679967447419955;38.91889829861906
pierre de savoie;2025-05-10 02:00:00;23.60608834973678;38.87719030543475
pierre de savoie;2025-05-10 03:00:00;23.508176292566315;38.90491086188042
pierre de savoie;2025-05-10 04:00:00;23.43296203046718;38.91838966455583
pierre de savoie;2025-05-10 05:00:00;23.38489611149259;38.9242389562829
pierre de savoie;2025-05-10 06:00:00;23.31991810991582;38.89473818061595
pierre de savoie;2025-05-10 07:00:00;23.265621423666744;38.90516517891203
pierre de savoie;2025-05-10 08:00:00;23.219335723913435;38.93441163754736
pierre de savoie;2025-05-10 09:00:00;23.21221484702831;38.93848071005315
pierre de savoie;2025-05-10 10:00:00;23.214885175860232;38.93415732051575
pierre de savoie;2025-05-10 11:00:00;23.20954451819639;38.91228605579715
pierre de savoie;2025-05-10 12:00:00;23.18195112026653;38.91177742173393
pierre de savoie;2025-05-10 13:00:00;23.19263243559422;38.91788103049261
pierre de savoie;2025-05-10 14:00:00;23.237582970931566;38.97001602197299
pierre de savoie;2025-05-10 15:00:00;23.39646753643092;39.007909259683125
pierre de savoie;2025-05-10 16:00:00;23.535324635690852;39.019099209074035
pierre de savoie;2025-05-10 17:00:00;23.650148775463492;39.03868162050813
pierre de savoie;2025-05-10 18:00:00;23.755181709519082;39.053940642404825
pierre de savoie;2025-05-10 19:00:00;23.86333002721192;39.04046183972941
pierre de savoie;2025-05-10 20:00:00;23.952786043081304;39.03105210955978
pierre de savoie;2025-05-10 21:00:00;23.996846468808013;38.999516797639934
pierre de savoie;2025-05-10 22:00:00;23.966137687240906;38.95882607258208
pierre de savoie;2025-05-10 23:00:00;23.9198519874876;38.90821698329137
pierre de savoie;2025-05-11 00:00:00;23.853093766689554;38.869560794486404
pierre de savoie;2025-05-11 01:00:00;23.769423463289332;38.83548231225045
pierre de savoie;2025-05-11 02:00:00;23.687533379110395;38.815899900816355
pierre de savoie;2025-05-11 03:00:00;23.622110322728314;38.79809770860354
pierre de savoie;2025-05-11 04:00:00;23.556687266346227;38.80674448767834
pierre de savoie;2025-05-11 05:00:00;23.47257190814069;38.77978688232751
pierre de savoie;2025-05-11 06:00:00;23.39691259123624;38.78792502733908
pierre de savoie;2025-05-11 07:00:00;23.341725795376515;38.79402863609776
pierre de savoie;2025-05-11 08:00:00;23.29811042445513;38.8321761908395
pierre de savoie;2025-05-11 09:00:00;23.26918186210931;38.83751684850334
pierre de savoie;2025-05-11 10:00:00;23.237582970931566;38.85481040665293
pierre de savoie;2025-05-11 11:00:00;23.219780778718757;38.8802421098141
pierre de savoie;2025-05-11 12:00:00;23.205539024948504;38.90414791078558
pierre de savoie;2025-05-11 13:00:00;23.21265990183363;38.9265278095674
pierre de savoie;2025-05-11 14:00:00;23.24514890262201;38.993413188881256
